compound_id,target_id,target_name,assay_id,assay_description,standard_type,standard_value,standard_units,pchembl_value,activity_type,document_id,published_year,source
CHEMBL2010972,CHEMBL4005,BRAF kinase,CHEMBL1900111,Kinase inhibition assay: BRAF kinase,IC50,1.32,nM,8.88,INHIBITION,CHEMBL3800022,2023,ChEMBL
CHEMBL2014606,CHEMBL4005,BRAF kinase,CHEMBL1900112,Kinase inhibition assay: BRAF kinase,IC50,10.14,nM,7.99,INHIBITION,CHEMBL3800022,2022,ChEMBL
CHEMBL2044903,CHEMBL4005,BRAF kinase,CHEMBL1900113,Kinase inhibition assay: BRAF kinase,IC50,17.35,nM,7.76,INHIBITION,CHEMBL3800022,2023,ChEMBL
CHEMBL2091712,CHEMBL4005,BRAF kinase,CHEMBL1900114,Kinase inhibition assay: BRAF kinase,IC50,33.54,nM,7.47,INHIBITION,CHEMBL3800022,2022,ChEMBL
CHEMBL2046962,CHEMBL4005,BRAF kinase,CHEMBL1900115,Kinase inhibition assay: BRAF kinase,Ki,2.12,nM,8.67,INHIBITION,CHEMBL3800023,2023,ChEMBL
CHEMBL2093771,CHEMBL4005,BRAF kinase,CHEMBL1900116,Kinase inhibition assay: BRAF kinase,IC50,5.35,nM,8.27,INHIBITION,CHEMBL3800023,2022,ChEMBL
CHEMBL2080893,CHEMBL4005,BRAF kinase,CHEMBL1900117,Kinase inhibition assay: BRAF kinase,IC50,10000.0,nM,5.0,INHIBITION,CHEMBL3800023,2023,ChEMBL
CHEMBL2079318,CHEMBL4005,BRAF kinase,CHEMBL1900118,Kinase inhibition assay: BRAF kinase,Ki,72.85,nM,7.14,INHIBITION,CHEMBL3800023,2022,ChEMBL
CHEMBL2082952,CHEMBL4005,BRAF kinase,CHEMBL1900119,Kinase inhibition assay: BRAF kinase,IC50,416.55,nM,6.38,INHIBITION,CHEMBL3800023,2023,ChEMBL
CHEMBL2029761,CHEMBL4005,BRAF kinase,CHEMBL1900120,Kinase inhibition assay: BRAF kinase,Ki,623.28,nM,6.21,INHIBITION,CHEMBL3800024,2022,ChEMBL
CHEMBL2060058,CHEMBL4005,BRAF kinase,CHEMBL1900121,Kinase inhibition assay: BRAF kinase,IC50,2.18,nM,8.66,INHIBITION,CHEMBL3800024,2023,ChEMBL
CHEMBL2015308,CHEMBL4005,BRAF kinase,CHEMBL1900122,Kinase inhibition assay: BRAF kinase,IC50,35.23,nM,7.45,INHIBITION,CHEMBL3800024,2022,ChEMBL
CHEMBL2062117,CHEMBL4005,BRAF kinase,CHEMBL1900123,Kinase inhibition assay: BRAF kinase,IC50,10.54,nM,7.98,INHIBITION,CHEMBL3800024,2023,ChEMBL
CHEMBL2065751,CHEMBL4005,BRAF kinase,CHEMBL1900124,Kinase inhibition assay: BRAF kinase,IC50,26.5,nM,7.58,INHIBITION,CHEMBL3800024,2022,ChEMBL
CHEMBL2064176,CHEMBL4005,BRAF kinase,CHEMBL1900125,Kinase inhibition assay: BRAF kinase,Ki,606.73,nM,6.22,INHIBITION,CHEMBL3800025,2023,ChEMBL
CHEMBL2094473,CHEMBL4005,BRAF kinase,CHEMBL1900126,Kinase inhibition assay: BRAF kinase,Ki,1139.15,nM,5.94,INHIBITION,CHEMBL3800025,2022,ChEMBL
CHEMBL2098107,CHEMBL4005,BRAF kinase,CHEMBL1900127,Kinase inhibition assay: BRAF kinase,Ki,84.75,nM,7.07,INHIBITION,CHEMBL3800025,2023,ChEMBL
CHEMBL2096532,CHEMBL4005,BRAF kinase,CHEMBL1900128,Kinase inhibition assay: BRAF kinase,IC50,70.58,nM,7.15,INHIBITION,CHEMBL3800025,2022,ChEMBL
CHEMBL2000166,CHEMBL4005,BRAF kinase,CHEMBL1900129,Kinase inhibition assay: BRAF kinase,Ki,70.67,nM,7.15,INHIBITION,CHEMBL3800025,2023,ChEMBL
CHEMBL2030463,CHEMBL4005,BRAF kinase,CHEMBL1900130,Kinase inhibition assay: BRAF kinase,Ki,66.32,nM,7.18,INHIBITION,CHEMBL3800026,2022,ChEMBL
CHEMBL2034097,CHEMBL4005,BRAF kinase,CHEMBL1900131,Kinase inhibition assay: BRAF kinase,Ki,0.27,nM,9.58,INHIBITION,CHEMBL3800026,2023,ChEMBL
CHEMBL2032522,CHEMBL4005,BRAF kinase,CHEMBL1900132,Kinase inhibition assay: BRAF kinase,IC50,2.95,nM,8.53,INHIBITION,CHEMBL3800026,2022,ChEMBL
CHEMBL2030947,CHEMBL4005,BRAF kinase,CHEMBL1900133,Kinase inhibition assay: BRAF kinase,IC50,18.25,nM,7.74,INHIBITION,CHEMBL3800026,2023,ChEMBL
CHEMBL2066453,CHEMBL4005,BRAF kinase,CHEMBL1900134,Kinase inhibition assay: BRAF kinase,IC50,37.29,nM,7.43,INHIBITION,CHEMBL3800026,2022,ChEMBL
CHEMBL2064878,CHEMBL4005,BRAF kinase,CHEMBL1900135,Kinase inhibition assay: BRAF kinase,Ki,34.45,nM,7.46,INHIBITION,CHEMBL3800027,2023,ChEMBL
CHEMBL2068512,CHEMBL4005,BRAF kinase,CHEMBL1900136,Kinase inhibition assay: BRAF kinase,IC50,5.85,nM,8.23,INHIBITION,CHEMBL3800027,2022,ChEMBL
CHEMBL2066937,CHEMBL4005,BRAF kinase,CHEMBL1900137,Kinase inhibition assay: BRAF kinase,IC50,38.08,nM,7.42,INHIBITION,CHEMBL3800027,2023,ChEMBL
CHEMBL2002443,CHEMBL4005,BRAF kinase,CHEMBL1900138,Kinase inhibition assay: BRAF kinase,IC50,3.83,nM,8.42,INHIBITION,CHEMBL3800027,2022,ChEMBL
CHEMBL2000868,CHEMBL4005,BRAF kinase,CHEMBL1900139,Kinase inhibition assay: BRAF kinase,IC50,14.24,nM,7.85,INHIBITION,CHEMBL3800027,2023,ChEMBL
CHEMBL2099293,CHEMBL4005,BRAF kinase,CHEMBL1900140,Kinase inhibition assay: BRAF kinase,IC50,0.26,nM,9.59,INHIBITION,CHEMBL3800028,2022,ChEMBL
CHEMBL2002927,CHEMBL4005,BRAF kinase,CHEMBL1900141,Kinase inhibition assay: BRAF kinase,IC50,43.61,nM,7.36,INHIBITION,CHEMBL3800028,2023,ChEMBL
CHEMBL2033224,CHEMBL4005,BRAF kinase,CHEMBL1900142,Kinase inhibition assay: BRAF kinase,IC50,2.47,nM,8.61,INHIBITION,CHEMBL3800028,2022,ChEMBL
CHEMBL2036858,CHEMBL4005,BRAF kinase,CHEMBL1900143,Kinase inhibition assay: BRAF kinase,Ki,346.66,nM,6.46,INHIBITION,CHEMBL3800028,2023,ChEMBL
CHEMBL2035283,CHEMBL4005,BRAF kinase,CHEMBL1900144,Kinase inhibition assay: BRAF kinase,Ki,132.97,nM,6.88,INHIBITION,CHEMBL3800028,2022,ChEMBL
CHEMBL2082092,CHEMBL4005,BRAF kinase,CHEMBL1900145,Kinase inhibition assay: BRAF kinase,IC50,0.39,nM,9.41,INHIBITION,CHEMBL3800029,2023,ChEMBL
CHEMBL2069214,CHEMBL4005,BRAF kinase,CHEMBL1900146,Kinase inhibition assay: BRAF kinase,Ki,4.27,nM,8.37,INHIBITION,CHEMBL3800029,2022,ChEMBL
CHEMBL2016023,CHEMBL4005,BRAF kinase,CHEMBL1900147,Kinase inhibition assay: BRAF kinase,Ki,10.1,nM,8.0,INHIBITION,CHEMBL3800029,2023,ChEMBL
CHEMBL2071273,CHEMBL4005,BRAF kinase,CHEMBL1900148,Kinase inhibition assay: BRAF kinase,Ki,0.12,nM,9.9,INHIBITION,CHEMBL3800029,2022,ChEMBL
CHEMBL2018082,CHEMBL4005,BRAF kinase,CHEMBL1900149,Kinase inhibition assay: BRAF kinase,IC50,36.11,nM,7.44,INHIBITION,CHEMBL3800029,2023,ChEMBL
CHEMBL2073332,CHEMBL4005,BRAF kinase,CHEMBL1900150,Kinase inhibition assay: BRAF kinase,IC50,2.48,nM,8.61,INHIBITION,CHEMBL3800030,2022,ChEMBL
CHEMBL2052013,CHEMBL4005,BRAF kinase,CHEMBL1900151,Kinase inhibition assay: BRAF kinase,Ki,2.06,nM,8.69,INHIBITION,CHEMBL3800030,2023,ChEMBL
CHEMBL2050438,CHEMBL4005,BRAF kinase,CHEMBL1900152,Kinase inhibition assay: BRAF kinase,IC50,0.74,nM,9.13,INHIBITION,CHEMBL3800030,2022,ChEMBL
CHEMBL2054072,CHEMBL4005,BRAF kinase,CHEMBL1900153,Kinase inhibition assay: BRAF kinase,Ki,442.94,nM,6.35,INHIBITION,CHEMBL3800030,2023,ChEMBL
CHEMBL2052497,CHEMBL4005,BRAF kinase,CHEMBL1900154,Kinase inhibition assay: BRAF kinase,Ki,36.66,nM,7.44,INHIBITION,CHEMBL3800030,2022,ChEMBL
CHEMBL2039619,CHEMBL4005,BRAF kinase,CHEMBL1900155,Kinase inhibition assay: BRAF kinase,Ki,14.83,nM,7.83,INHIBITION,CHEMBL3800031,2023,ChEMBL
CHEMBL2086428,CHEMBL4005,BRAF kinase,CHEMBL1900156,Kinase inhibition assay: BRAF kinase,Ki,0.77,nM,9.11,INHIBITION,CHEMBL3800031,2022,ChEMBL
CHEMBL2090062,CHEMBL4005,BRAF kinase,CHEMBL1900157,Kinase inhibition assay: BRAF kinase,IC50,11.13,nM,7.95,INHIBITION,CHEMBL3800031,2023,ChEMBL
CHEMBL2088487,CHEMBL4005,BRAF kinase,CHEMBL1900158,Kinase inhibition assay: BRAF kinase,Ki,2.04,nM,8.69,INHIBITION,CHEMBL3800031,2022,ChEMBL
CHEMBL2018784,CHEMBL4005,BRAF kinase,CHEMBL1900159,Kinase inhibition assay: BRAF kinase,Ki,534.08,nM,6.27,INHIBITION,CHEMBL3800031,2023,ChEMBL
CHEMBL2022418,CHEMBL4005,BRAF kinase,CHEMBL1900160,Kinase inhibition assay: BRAF kinase,Ki,62.74,nM,7.2,INHIBITION,CHEMBL3800032,2022,ChEMBL
CHEMBL2020843,CHEMBL4005,BRAF kinase,CHEMBL1900161,Kinase inhibition assay: BRAF kinase,IC50,1.33,nM,8.88,INHIBITION,CHEMBL3800032,2023,ChEMBL
CHEMBL2024477,CHEMBL4005,BRAF kinase,CHEMBL1900162,Kinase inhibition assay: BRAF kinase,IC50,47.11,nM,7.33,INHIBITION,CHEMBL3800032,2022,ChEMBL
CHEMBL2054774,CHEMBL4005,BRAF kinase,CHEMBL1900163,Kinase inhibition assay: BRAF kinase,IC50,30.51,nM,7.52,INHIBITION,CHEMBL3800032,2023,ChEMBL
CHEMBL2058408,CHEMBL4005,BRAF kinase,CHEMBL1900164,Kinase inhibition assay: BRAF kinase,IC50,0.8,nM,9.09,INHIBITION,CHEMBL3800032,2022,ChEMBL
CHEMBL2056833,CHEMBL4005,BRAF kinase,CHEMBL1900165,Kinase inhibition assay: BRAF kinase,IC50,222.31,nM,6.65,INHIBITION,CHEMBL3800033,2023,ChEMBL
CHEMBL2055258,CHEMBL4005,BRAF kinase,CHEMBL1900166,Kinase inhibition assay: BRAF kinase,IC50,137.71,nM,6.86,INHIBITION,CHEMBL3800033,2022,ChEMBL
CHEMBL2090764,CHEMBL4005,BRAF kinase,CHEMBL1900167,Kinase inhibition assay: BRAF kinase,IC50,665.41,nM,6.18,INHIBITION,CHEMBL3800033,2023,ChEMBL
CHEMBL2089189,CHEMBL4005,BRAF kinase,CHEMBL1900168,Kinase inhibition assay: BRAF kinase,Ki,0.72,nM,9.14,INHIBITION,CHEMBL3800033,2022,ChEMBL
CHEMBL2092823,CHEMBL4005,BRAF kinase,CHEMBL1900169,Kinase inhibition assay: BRAF kinase,IC50,3.09,nM,8.51,INHIBITION,CHEMBL3800033,2023,ChEMBL
CHEMBL2091248,CHEMBL4005,BRAF kinase,CHEMBL1900170,Kinase inhibition assay: BRAF kinase,IC50,3.3,nM,8.48,INHIBITION,CHEMBL3800034,2022,ChEMBL
CHEMBL2021545,CHEMBL4005,BRAF kinase,CHEMBL1900171,Kinase inhibition assay: BRAF kinase,IC50,66.81,nM,7.18,INHIBITION,CHEMBL3800034,2023,ChEMBL
CHEMBL2025179,CHEMBL4005,BRAF kinase,CHEMBL1900172,Kinase inhibition assay: BRAF kinase,IC50,775.48,nM,6.11,INHIBITION,CHEMBL3800034,2022,ChEMBL
CHEMBL2071988,CHEMBL4005,BRAF kinase,CHEMBL1900173,Kinase inhibition assay: BRAF kinase,IC50,1397.65,nM,5.85,INHIBITION,CHEMBL3800034,2023,ChEMBL
CHEMBL2027238,CHEMBL4005,BRAF kinase,CHEMBL1900174,Kinase inhibition assay: BRAF kinase,Ki,1.31,nM,8.88,INHIBITION,CHEMBL3800034,2022,ChEMBL
CHEMBL2074047,CHEMBL4005,BRAF kinase,CHEMBL1900175,Kinase inhibition assay: BRAF kinase,Ki,8.63,nM,8.06,INHIBITION,CHEMBL3800035,2023,ChEMBL
CHEMBL2061169,CHEMBL4005,BRAF kinase,CHEMBL1900176,Kinase inhibition assay: BRAF kinase,IC50,5.51,nM,8.26,INHIBITION,CHEMBL3800035,2022,ChEMBL
CHEMBL2007978,CHEMBL4005,BRAF kinase,CHEMBL1900177,Kinase inhibition assay: BRAF kinase,Ki,16.55,nM,7.78,INHIBITION,CHEMBL3800035,2023,ChEMBL
CHEMBL2006403,CHEMBL4005,BRAF kinase,CHEMBL1900178,Kinase inhibition assay: BRAF kinase,IC50,179.46,nM,6.75,INHIBITION,CHEMBL3800035,2022,ChEMBL
CHEMBL2010037,CHEMBL4005,BRAF kinase,CHEMBL1900179,Kinase inhibition assay: BRAF kinase,IC50,60.35,nM,7.22,INHIBITION,CHEMBL3800035,2023,ChEMBL
CHEMBL2040334,CHEMBL4005,BRAF kinase,CHEMBL1900180,Kinase inhibition assay: BRAF kinase,Ki,308.03,nM,6.51,INHIBITION,CHEMBL3800036,2022,ChEMBL
CHEMBL2095584,CHEMBL4005,BRAF kinase,CHEMBL1900181,Kinase inhibition assay: BRAF kinase,IC50,401.41,nM,6.4,INHIBITION,CHEMBL3800036,2023,ChEMBL
CHEMBL2042393,CHEMBL4005,BRAF kinase,CHEMBL1900182,Kinase inhibition assay: BRAF kinase,Ki,3.82,nM,8.42,INHIBITION,CHEMBL3800036,2022,ChEMBL
CHEMBL2046027,CHEMBL4005,BRAF kinase,CHEMBL1900183,Kinase inhibition assay: BRAF kinase,IC50,1176.25,nM,5.93,INHIBITION,CHEMBL3800036,2023,ChEMBL
CHEMBL2076324,CHEMBL4005,BRAF kinase,CHEMBL1900184,Kinase inhibition assay: BRAF kinase,IC50,303.73,nM,6.52,INHIBITION,CHEMBL3800036,2022,ChEMBL
CHEMBL2074749,CHEMBL4005,BRAF kinase,CHEMBL1900185,Kinase inhibition assay: BRAF kinase,Ki,53.04,nM,7.28,INHIBITION,CHEMBL3800037,2023,ChEMBL
CHEMBL2078383,CHEMBL4005,BRAF kinase,CHEMBL1900186,Kinase inhibition assay: BRAF kinase,Ki,24.81,nM,7.61,INHIBITION,CHEMBL3800037,2022,ChEMBL
CHEMBL2076808,CHEMBL4005,BRAF kinase,CHEMBL1900187,Kinase inhibition assay: BRAF kinase,IC50,682.38,nM,6.17,INHIBITION,CHEMBL3800037,2023,ChEMBL
CHEMBL2012314,CHEMBL4005,BRAF kinase,CHEMBL1900188,Kinase inhibition assay: BRAF kinase,Ki,1238.78,nM,5.91,INHIBITION,CHEMBL3800037,2022,ChEMBL
CHEMBL2010739,CHEMBL4005,BRAF kinase,CHEMBL1900189,Kinase inhibition assay: BRAF kinase,IC50,11.47,nM,7.94,INHIBITION,CHEMBL3800037,2023,ChEMBL
CHEMBL2009164,CHEMBL4005,BRAF kinase,CHEMBL1900190,Kinase inhibition assay: BRAF kinase,IC50,18.88,nM,7.72,INHIBITION,CHEMBL3800038,2022,ChEMBL
CHEMBL2012798,CHEMBL4005,BRAF kinase,CHEMBL1900191,Kinase inhibition assay: BRAF kinase,Ki,1.37,nM,8.86,INHIBITION,CHEMBL3800038,2023,ChEMBL
CHEMBL2043095,CHEMBL4005,BRAF kinase,CHEMBL1900192,Kinase inhibition assay: BRAF kinase,Ki,23.86,nM,7.62,INHIBITION,CHEMBL3800038,2022,ChEMBL
CHEMBL2046729,CHEMBL4005,BRAF kinase,CHEMBL1900193,Kinase inhibition assay: BRAF kinase,Ki,9.05,nM,8.04,INHIBITION,CHEMBL3800038,2023,ChEMBL
CHEMBL2045154,CHEMBL4005,BRAF kinase,CHEMBL1900194,Kinase inhibition assay: BRAF kinase,Ki,159.22,nM,6.8,INHIBITION,CHEMBL3800038,2022,ChEMBL
CHEMBL2048788,CHEMBL4005,BRAF kinase,CHEMBL1900195,Kinase inhibition assay: BRAF kinase,IC50,145.51,nM,6.84,INHIBITION,CHEMBL3800039,2023,ChEMBL
CHEMBL2047213,CHEMBL4005,BRAF kinase,CHEMBL1900196,Kinase inhibition assay: BRAF kinase,Ki,554.45,nM,6.26,INHIBITION,CHEMBL3800039,2022,ChEMBL
CHEMBL2077510,CHEMBL4005,BRAF kinase,CHEMBL1900197,Kinase inhibition assay: BRAF kinase,IC50,155.92,nM,6.81,INHIBITION,CHEMBL3800039,2023,ChEMBL
CHEMBL2081144,CHEMBL4005,BRAF kinase,CHEMBL1900198,Kinase inhibition assay: BRAF kinase,Ki,62.37,nM,7.21,INHIBITION,CHEMBL3800039,2022,ChEMBL
CHEMBL2027953,CHEMBL4005,BRAF kinase,CHEMBL1900199,Kinase inhibition assay: BRAF kinase,IC50,1.79,nM,8.75,INHIBITION,CHEMBL3800039,2023,ChEMBL
CHEMBL2083203,CHEMBL4005,BRAF kinase,CHEMBL1900200,Kinase inhibition assay: BRAF kinase,IC50,216.44,nM,6.66,INHIBITION,CHEMBL3800040,2022,ChEMBL
CHEMBL2013500,CHEMBL4005,BRAF kinase,CHEMBL1900201,Kinase inhibition assay: BRAF kinase,IC50,0.23,nM,9.65,INHIBITION,CHEMBL3800040,2023,ChEMBL
CHEMBL2017134,CHEMBL4005,BRAF kinase,CHEMBL1900202,Kinase inhibition assay: BRAF kinase,IC50,7.35,nM,8.13,INHIBITION,CHEMBL3800040,2022,ChEMBL
CHEMBL2015559,CHEMBL4005,BRAF kinase,CHEMBL1900203,Kinase inhibition assay: BRAF kinase,IC50,12.2,nM,7.91,INHIBITION,CHEMBL3800040,2023,ChEMBL
CHEMBL2062368,CHEMBL4005,BRAF kinase,CHEMBL1900204,Kinase inhibition assay: BRAF kinase,Ki,28.59,nM,7.54,INHIBITION,CHEMBL3800040,2022,ChEMBL
CHEMBL2049490,CHEMBL4005,BRAF kinase,CHEMBL1900205,Kinase inhibition assay: BRAF kinase,IC50,44.36,nM,7.35,INHIBITION,CHEMBL3800041,2023,ChEMBL
CHEMBL2096299,CHEMBL4005,BRAF kinase,CHEMBL1900206,Kinase inhibition assay: BRAF kinase,IC50,114.15,nM,6.94,INHIBITION,CHEMBL3800041,2022,ChEMBL
CHEMBL2051549,CHEMBL4005,BRAF kinase,CHEMBL1900207,Kinase inhibition assay: BRAF kinase,IC50,740.97,nM,6.13,INHIBITION,CHEMBL3800041,2023,ChEMBL
CHEMBL2098358,CHEMBL4005,BRAF kinase,CHEMBL1900208,Kinase inhibition assay: BRAF kinase,IC50,201.22,nM,6.7,INHIBITION,CHEMBL3800041,2022,ChEMBL
CHEMBL2085480,CHEMBL4005,BRAF kinase,CHEMBL1900209,Kinase inhibition assay: BRAF kinase,Ki,0.73,nM,9.14,INHIBITION,CHEMBL3800041,2023,ChEMBL
CHEMBL2032289,CHEMBL4005,BRAF kinase,CHEMBL1900210,Kinase inhibition assay: BRAF kinase,IC50,8.53,nM,8.07,INHIBITION,CHEMBL3800042,2022,ChEMBL
CHEMBL2030714,CHEMBL4005,BRAF kinase,CHEMBL1900211,Kinase inhibition assay: BRAF kinase,IC50,0.74,nM,9.13,INHIBITION,CHEMBL3800042,2023,ChEMBL
CHEMBL2034348,CHEMBL4005,BRAF kinase,CHEMBL1900212,Kinase inhibition assay: BRAF kinase,IC50,120.69,nM,6.92,INHIBITION,CHEMBL3800042,2022,ChEMBL
CHEMBL2064645,CHEMBL4005,BRAF kinase,CHEMBL1900213,Kinase inhibition assay: BRAF kinase,IC50,327.16,nM,6.49,INHIBITION,CHEMBL3800042,2023,ChEMBL
CHEMBL2068279,CHEMBL4005,BRAF kinase,CHEMBL1900214,Kinase inhibition assay: BRAF kinase,IC50,29.24,nM,7.53,INHIBITION,CHEMBL3800042,2022,ChEMBL
CHEMBL2066704,CHEMBL4005,BRAF kinase,CHEMBL1900215,Kinase inhibition assay: BRAF kinase,Ki,186.2,nM,6.73,INHIBITION,CHEMBL3800043,2023,ChEMBL
CHEMBL2065129,CHEMBL4005,BRAF kinase,CHEMBL1900216,Kinase inhibition assay: BRAF kinase,Ki,18.46,nM,7.73,INHIBITION,CHEMBL3800043,2022,ChEMBL
CHEMBL2000635,CHEMBL4005,BRAF kinase,CHEMBL1900217,Kinase inhibition assay: BRAF kinase,Ki,1137.35,nM,5.94,INHIBITION,CHEMBL3800043,2023,ChEMBL
CHEMBL2099060,CHEMBL4005,BRAF kinase,CHEMBL1900218,Kinase inhibition assay: BRAF kinase,IC50,3116.99,nM,5.51,INHIBITION,CHEMBL3800043,2022,ChEMBL
CHEMBL2002694,CHEMBL4005,BRAF kinase,CHEMBL1900219,Kinase inhibition assay: BRAF kinase,Ki,13.36,nM,7.87,INHIBITION,CHEMBL3800043,2023,ChEMBL
CHEMBL2001119,CHEMBL4005,BRAF kinase,CHEMBL1900220,Kinase inhibition assay: BRAF kinase,IC50,0.67,nM,9.17,INHIBITION,CHEMBL3800044,2022,ChEMBL
CHEMBL2004753,CHEMBL4005,BRAF kinase,CHEMBL1900221,Kinase inhibition assay: BRAF kinase,IC50,12.05,nM,7.92,INHIBITION,CHEMBL3800044,2023,ChEMBL
CHEMBL2035050,CHEMBL4005,BRAF kinase,CHEMBL1900222,Kinase inhibition assay: BRAF kinase,IC50,8.74,nM,8.06,INHIBITION,CHEMBL3800044,2022,ChEMBL
CHEMBL2033475,CHEMBL4005,BRAF kinase,CHEMBL1900223,Kinase inhibition assay: BRAF kinase,Ki,26.55,nM,7.58,INHIBITION,CHEMBL3800044,2023,ChEMBL
CHEMBL2037109,CHEMBL4005,BRAF kinase,CHEMBL1900224,Kinase inhibition assay: BRAF kinase,IC50,21.41,nM,7.67,INHIBITION,CHEMBL3800044,2022,ChEMBL
CHEMBL2035534,CHEMBL4005,BRAF kinase,CHEMBL1900225,Kinase inhibition assay: BRAF kinase,IC50,819.81,nM,6.09,INHIBITION,CHEMBL3800045,2023,ChEMBL
CHEMBL2071040,CHEMBL4005,BRAF kinase,CHEMBL1900226,Kinase inhibition assay: BRAF kinase,Ki,172.0,nM,6.76,INHIBITION,CHEMBL3800045,2022,ChEMBL
CHEMBL2069465,CHEMBL4005,BRAF kinase,CHEMBL1900227,Kinase inhibition assay: BRAF kinase,Ki,1.84,nM,8.74,INHIBITION,CHEMBL3800045,2023,ChEMBL
CHEMBL2073099,CHEMBL4005,BRAF kinase,CHEMBL1900228,Kinase inhibition assay: BRAF kinase,Ki,391.12,nM,6.41,INHIBITION,CHEMBL3800045,2022,ChEMBL
CHEMBL2071524,CHEMBL4005,BRAF kinase,CHEMBL1900229,Kinase inhibition assay: BRAF kinase,Ki,65.53,nM,7.18,INHIBITION,CHEMBL3800045,2023,ChEMBL
CHEMBL2050205,CHEMBL4005,BRAF kinase,CHEMBL1900230,Kinase inhibition assay: BRAF kinase,IC50,1.94,nM,8.71,INHIBITION,CHEMBL3800046,2022,ChEMBL
CHEMBL2005455,CHEMBL4005,BRAF kinase,CHEMBL1900231,Kinase inhibition assay: BRAF kinase,Ki,22.82,nM,7.64,INHIBITION,CHEMBL3800046,2023,ChEMBL
CHEMBL2052264,CHEMBL4005,BRAF kinase,CHEMBL1900232,Kinase inhibition assay: BRAF kinase,IC50,20.32,nM,7.69,INHIBITION,CHEMBL3800046,2022,ChEMBL
CHEMBL2007514,CHEMBL4005,BRAF kinase,CHEMBL1900233,Kinase inhibition assay: BRAF kinase,Ki,64.43,nM,7.19,INHIBITION,CHEMBL3800046,2023,ChEMBL
CHEMBL2037811,CHEMBL4005,BRAF kinase,CHEMBL1900234,Kinase inhibition assay: BRAF kinase,IC50,6.19,nM,8.21,INHIBITION,CHEMBL3800046,2022,ChEMBL
CHEMBL2084620,CHEMBL4005,BRAF kinase,CHEMBL1900235,Kinase inhibition assay: BRAF kinase,IC50,3.49,nM,8.46,INHIBITION,CHEMBL3800047,2023,ChEMBL
CHEMBL2088254,CHEMBL4005,BRAF kinase,CHEMBL1900236,Kinase inhibition assay: BRAF kinase,IC50,193.19,nM,6.71,INHIBITION,CHEMBL3800047,2022,ChEMBL
CHEMBL2086679,CHEMBL4005,BRAF kinase,CHEMBL1900237,Kinase inhibition assay: BRAF kinase,Ki,678.01,nM,6.17,INHIBITION,CHEMBL3800047,2023,ChEMBL
CHEMBL2073801,CHEMBL4005,BRAF kinase,CHEMBL1900238,Kinase inhibition assay: BRAF kinase,IC50,2168.73,nM,5.66,INHIBITION,CHEMBL3800047,2022,ChEMBL
CHEMBL2020610,CHEMBL4005,BRAF kinase,CHEMBL1900239,Kinase inhibition assay: BRAF kinase,IC50,9.82,nM,8.01,INHIBITION,CHEMBL3800047,2023,ChEMBL
CHEMBL2075860,CHEMBL4005,BRAF kinase,CHEMBL1900240,Kinase inhibition assay: BRAF kinase,Ki,12.92,nM,7.89,INHIBITION,CHEMBL3800048,2022,ChEMBL
CHEMBL2022669,CHEMBL4005,BRAF kinase,CHEMBL1900241,Kinase inhibition assay: BRAF kinase,IC50,0.1,nM,9.99,INHIBITION,CHEMBL3800048,2023,ChEMBL
CHEMBL2052966,CHEMBL4005,BRAF kinase,CHEMBL1900242,Kinase inhibition assay: BRAF kinase,IC50,26.19,nM,7.58,INHIBITION,CHEMBL3800048,2022,ChEMBL
CHEMBL2056600,CHEMBL4005,BRAF kinase,CHEMBL1900243,Kinase inhibition assay: BRAF kinase,Ki,39.71,nM,7.4,INHIBITION,CHEMBL3800048,2023,ChEMBL
CHEMBL2055025,CHEMBL4005,BRAF kinase,CHEMBL1900244,Kinase inhibition assay: BRAF kinase,Ki,17.08,nM,7.77,INHIBITION,CHEMBL3800048,2022,ChEMBL
CHEMBL2058659,CHEMBL4005,BRAF kinase,CHEMBL1900245,Kinase inhibition assay: BRAF kinase,IC50,15.08,nM,7.82,INHIBITION,CHEMBL3800049,2023,ChEMBL
CHEMBL2057084,CHEMBL4005,BRAF kinase,CHEMBL1900246,Kinase inhibition assay: BRAF kinase,IC50,47.31,nM,7.33,INHIBITION,CHEMBL3800049,2022,ChEMBL
CHEMBL2092590,CHEMBL4005,BRAF kinase,CHEMBL1900247,Kinase inhibition assay: BRAF kinase,Ki,180.2,nM,6.74,INHIBITION,CHEMBL3800049,2023,ChEMBL
CHEMBL2091015,CHEMBL4005,BRAF kinase,CHEMBL1900248,Kinase inhibition assay: BRAF kinase,Ki,29.64,nM,7.53,INHIBITION,CHEMBL3800049,2022,ChEMBL
CHEMBL2089440,CHEMBL4005,BRAF kinase,CHEMBL1900249,Kinase inhibition assay: BRAF kinase,Ki,32.29,nM,7.49,INHIBITION,CHEMBL3800049,2023,ChEMBL
CHEMBL2069709,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900000,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,33.5,nM,7.47,INHIBITION,CHEMBL3800000,2022,ChEMBL
CHEMBL2016518,CHEMBL2095,RAF Proto-oncogene Serine/Threonine Kinase,CHEMBL1900001,Kinase inhibition assay: RAF Proto-oncogene Serine/Threonine Kinase,Ki,4.81,nM,8.32,INHIBITION,CHEMBL3800000,2023,ChEMBL
